task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
Analyze physical findings and medical histories to make diagnoses according to Oriental medicine traditions.,analyze physical findings and medical histories to make diagnoses according to oriental medicine traditions,Analyze test data or images to inform diagnosis or treatment.,Analyze health or medical data.,Analyzing Data or Information,Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0038721585347752,1.0,False,4.97206,4.38,100.0,E2,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
Assess patients' general physical appearance to make diagnoses.,assess patients general physical appearance to make diagnoses,Examine patients to assess general physical condition.,Examine people or animals to assess health conditions or physical characteristics.,"Inspecting Equipment, Structures, or Material",Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0050553180870675,1.0,False,5.727384615384616,4.38,100.0,E0,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
"Educate patients on topics such as meditation, ergonomics, stretching, exercise, nutrition, the healing process, breathing, and relaxation techniques.",educate patients on topics such as meditation ergonomics stretching exercise nutrition the healing process breathing and relaxation techniques,"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",Train others on health or medical topics.,Training and Teaching Others,Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0019360792673876,1.4546511627906975,False,4.651339134615385,4.443333333333333,96.265,,,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
Develop individual treatment plans and strategies.,develop individual treatment plans and strategies,Develop treatment plans that use non-medical therapies.,Develop patient or client care or treatment plans.,Thinking Creatively,Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0019360792673876,3.041666666666667,False,5.9312000000000005,4.89,100.0,E2,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
"Evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote, restore, or maintain health.",evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote restore or maintain health,Evaluate patient outcomes to determine effectiveness of treatments.,Evaluate patient or client condition or treatment options.,"Judging the Qualities of Things, Services, or People",Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0033343587382786,2.6721688675470188,False,4.9315,4.72,100.0,E2,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
"Evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote, restore, or maintain health.",evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote restore or maintain health,Prescribe treatments or therapies.,Prescribe medical treatments or devices.,Monitoring and Controlling Resources,Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0033343587382786,2.6721688675470188,False,4.9315,4.72,100.0,E2,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
"Formulate herbal preparations to treat conditions considering herbal properties such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",formulate herbal preparations to treat conditions considering herbal properties such as taste toxicity effects of preparation contraindications and incompatibilities,Prepare medications or medical solutions.,Prepare mixtures or solutions.,Performing General Physical Activities,Acupuncturists,acupuncturists,29-1199.01,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0059157977614621,2.6,True,2.0641538461538462,3.72,86.21,E0,E0,76040.0,76040.0,76040.0,85300.0,76040.0,75530.0,56950.0,76040.0,76040.0,76040.0,69990.0,73980.0,64570.0,76040.0,76040.0,120490.0,76040.0,76040.0,85130.0,76040.0,83040.0,101650.0,93360.0,65490.0,69690.0,76040.0,89000.0,76040.0,76040.0,76040.0,77470.0,125260.0,76040.0,86120.0,76500.0,76040.0,76040.0,76040.0,64870.0,76040.0,76040.0,76040.0,76040.0,141430.0,66530.0,58620.0,76040.0,76040.0,83200.0,76040.0,84820.0,76040.0,76040.0,76040.0,76040.0,7830.0,106.0,16.0,70.0,65.0,2520.0,144.0,85.0,24.0,35.0,900.0,140.0,31.0,43.0,305.0,30.0,78.0,72.0,60.0,97.0,32.0,138.0,182.0,220.0,210.0,58.0,147.0,26.0,51.0,78.0,34.0,240.0,44.0,1160.0,320.0,21.0,278.0,85.0,331.0,303.0,25.0,115.0,23.0,164.0,704.0,87.0,15.0,206.0,178.0,35.0,170.0,14.0,3.0,47.0,2.0
"Consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",consult with other health professionals to provide optimal patient care referring patients to traditional health care professionals as necessary,Collaborate with healthcare professionals to plan or provide treatment.,Confer with healthcare or other professionals about patient care.,"Communicating with Supervisors, Peers, or Subordinates",Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0107559959299311,2.347826086956521,False,1.3741538461538465,4.36,100.0,E2,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
"Consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",consult with other health professionals to provide optimal patient care referring patients to traditional health care professionals as necessary,Refer patients to other healthcare practitioners or health resources.,Assist others to access additional services or resources.,Assisting and Caring for Others,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0107559959299311,2.347826086956521,False,1.3741538461538465,4.36,100.0,E2,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
Educate patients about health care management.,educate patients about health care management,Advise patients on healthcare system processes.,Advise patients or clients on medical issues.,Provide Consultation and Advice to Others,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0097879562962373,1.810126582278481,False,6.24,4.88,100.0,E1,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
"Administer treatments or therapies, such as homeopathy, hydrotherapy, Oriental or Ayurvedic medicine, electrotherapy and diathermy, using physical agents including air, heat, cold, water, sound, or ultraviolet light to catalyze the body to heal itself.",administer treatments or therapies such as homeopathy hydrotherapy oriental or ayurvedic medicine electrotherapy and diathermy using physical agents including air heat cold water sound or ultraviolet light to catalyze the body to heal itself,Treat patients using alternative medical procedures.,"Treat injuries, illnesses, or diseases.",Assisting and Caring for Others,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0115089156450263,2.1954022988505746,True,4.059846153846154,4.4,100.0,E0,E0,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
Obtain medical records from previous physicians or other health care providers for the purpose of patient evaluation.,obtain medical records from previous physicians or other health care providers for the purpose of patient evaluation,Gather medical information from patient histories.,Collect information about patients or clients.,Getting Information,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0026889989824827,5.0,False,1.5144615384615383,4.04,100.0,E2,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
Advise patients about therapeutic exercise and nutritional medicine regimens.,advise patients about therapeutic exercise and nutritional medicine regimens,"Provide health and wellness advice to patients, program participants, or caregivers.",Advise patients or clients on medical issues.,Provide Consultation and Advice to Others,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0020436392266869,1.836149980899021,False,5.800000000000001,4.88,100.0,E0,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
"Diagnose health conditions based on patients' symptoms and health histories, laboratory and diagnostic radiology test results, or other physiological measurements, such as electrocardiograms and electroencephalographs.",diagnose health conditions based on patients symptoms and health histories laboratory and diagnostic radiology test results or other physiological measurements such as electrocardiograms and electroencephalographs,Analyze test data or images to inform diagnosis or treatment.,Analyze health or medical data.,Analyzing Data or Information,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0024738790638841,1.0,False,4.312229230769231,4.71,96.0,E0,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
"Diagnose health conditions based on patients' symptoms and health histories, laboratory and diagnostic radiology test results, or other physiological measurements, such as electrocardiograms and electroencephalographs.",diagnose health conditions based on patients symptoms and health histories laboratory and diagnostic radiology test results or other physiological measurements such as electrocardiograms and electroencephalographs,Diagnose medical conditions.,Diagnose health conditions or disorders.,Making Decisions and Solving Problems,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0024738790638841,1.0,False,4.312229230769231,4.71,96.0,E0,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
"Administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",administer dispense or prescribe natural medicines such as food or botanical extracts herbs dietary supplements vitamins nutraceuticals and amino acids,Administer non-intravenous medications.,Administer basic health care or medical treatments.,Assisting and Caring for Others,Naturopathic Physicians,naturopathic physicians,29-1199.04,Miscellaneous Healthcare Diagnosing or Treating Practitioners,Healthcare Diagnosing or Treating Practitioners,Healthcare Practitioners and Technical Occupations,2026-02-12,0.0225875914528554,2.0588235294117645,True,5.6,4.84,100.0,E0,E2,115210.0,115210.0,110220.0,95780.0,81330.0,125550.0,101570.0,119970.0,115210.0,151990.0,99260.0,126300.0,119520.0,115210.0,95080.0,83780.0,89480.0,86550.0,88610.0,115210.0,112010.0,164670.0,106060.0,92410.0,99400.0,115210.0,112260.0,122930.0,86260.0,85590.0,82550.0,100900.0,94660.0,127360.0,117210.0,101240.0,101710.0,115210.0,95600.0,103150.0,81280.0,115210.0,83780.0,90750.0,105370.0,119430.0,83740.0,87530.0,103380.0,115210.0,104330.0,101280.0,115210.0,83350.0,115210.0,14315.0,193.0,70.0,296.0,200.0,1600.0,650.0,410.0,44.0,490.0,850.0,3130.0,90.0,78.0,1110.0,240.0,290.0,110.0,120.0,177.0,160.0,5840.0,600.0,610.0,290.0,180.0,420.0,110.0,90.0,240.0,230.0,470.0,140.0,750.0,800.0,140.0,880.0,130.0,509.0,870.0,46.0,211.0,60.0,300.0,1250.0,310.0,70.0,376.0,600.0,180.0,290.0,40.0,6.0,110.0,3.0
