title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
Geographic Information Systems Technicians,analyze geographic information systems gis data to identify spatial relationships or display results of analyses using maps graphs or tabular data,Analyze data to identify trends or relationships among variables.,Analyze scientific or applied data using mathematical principles.,Analyzing Data or Information,"Analyze Geographic Information Systems (GIS) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",geographic information systems technicians,15-1199.05,Miscellaneous Computer Occupations,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0051165805240777,2026-02-12,1.4152767482517483,3.996363636363637,93.5990909090909,,,116580.0,106330.0,105960.0,105240.0,86940.0,134440.0,139580.0,127720.0,137470.0,156590.0,105370.0,104610.0,120100.0,98700.0,99360.0,93540.0,107340.0,103380.0,89420.0,77000.0,107990.0,144680.0,109590.0,105680.0,91750.0,86940.0,101040.0,81970.0,92480.0,100220.0,91720.0,108310.0,127090.0,116990.0,104850.0,78330.0,109780.0,102520.0,97350.0,107230.0,102210.0,112260.0,105370.0,76470.0,111530.0,97470.0,111530.0,139030.0,128940.0,107140.0,88130.0,94520.0,76770.0,60470.0,96180.0,62195.71428571428,2630.0,710.0,5510.0,1120.0,80150.0,11800.0,3100.0,860.0,17200.0,13710.0,20630.0,2080.0,1040.0,11160.0,3340.0,3850.0,1340.0,1850.0,5020.0,900.0,19060.0,6170.0,7440.0,4180.0,1450.0,14340.0,540.0,2280.0,2610.0,970.0,12010.0,1650.0,11460.0,15090.0,730.0,6150.0,3320.0,2450.0,14580.0,830.0,4300.0,240.0,10930.0,57020.0,6680.0,1320.0,17000.0,14360.0,3380.0,4680.0,170.0,280.0,880.0,40.0
Geographic Information Systems Technicians,provide technical support to users or clients regarding the maintenance development or operation of geographic information systems gis databases equipment or applications,Provide technical support for software maintenance or use.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,"Provide technical support to users or clients regarding the maintenance, development, or operation of Geographic Information Systems (GIS) databases, equipment, or applications.",geographic information systems technicians,15-1199.05,Miscellaneous Computer Occupations,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0085187433332896,2026-02-12,0.85546,3.97,92.91,E1,E2,116580.0,106330.0,105960.0,105240.0,86940.0,134440.0,139580.0,127720.0,137470.0,156590.0,105370.0,104610.0,120100.0,98700.0,99360.0,93540.0,107340.0,103380.0,89420.0,77000.0,107990.0,144680.0,109590.0,105680.0,91750.0,86940.0,101040.0,81970.0,92480.0,100220.0,91720.0,108310.0,127090.0,116990.0,104850.0,78330.0,109780.0,102520.0,97350.0,107230.0,102210.0,112260.0,105370.0,76470.0,111530.0,97470.0,111530.0,139030.0,128940.0,107140.0,88130.0,94520.0,76770.0,60470.0,96180.0,62195.71428571428,2630.0,710.0,5510.0,1120.0,80150.0,11800.0,3100.0,860.0,17200.0,13710.0,20630.0,2080.0,1040.0,11160.0,3340.0,3850.0,1340.0,1850.0,5020.0,900.0,19060.0,6170.0,7440.0,4180.0,1450.0,14340.0,540.0,2280.0,2610.0,970.0,12010.0,1650.0,11460.0,15090.0,730.0,6150.0,3320.0,2450.0,14580.0,830.0,4300.0,240.0,10930.0,57020.0,6680.0,1320.0,17000.0,14360.0,3380.0,4680.0,170.0,280.0,880.0,40.0
Geographic Information Systems Technicians,recommend procedures or equipment or software upgrades to increase data accessibility or ease of use,Recommend changes to improve computer or information systems.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,Recommend procedures or equipment or software upgrades to increase data accessibility or ease of use.,geographic information systems technicians,15-1199.05,Miscellaneous Computer Occupations,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0036974997810239,2026-02-12,1.4152767482517483,3.996363636363637,93.5990909090909,,,116580.0,106330.0,105960.0,105240.0,86940.0,134440.0,139580.0,127720.0,137470.0,156590.0,105370.0,104610.0,120100.0,98700.0,99360.0,93540.0,107340.0,103380.0,89420.0,77000.0,107990.0,144680.0,109590.0,105680.0,91750.0,86940.0,101040.0,81970.0,92480.0,100220.0,91720.0,108310.0,127090.0,116990.0,104850.0,78330.0,109780.0,102520.0,97350.0,107230.0,102210.0,112260.0,105370.0,76470.0,111530.0,97470.0,111530.0,139030.0,128940.0,107140.0,88130.0,94520.0,76770.0,60470.0,96180.0,62195.71428571428,2630.0,710.0,5510.0,1120.0,80150.0,11800.0,3100.0,860.0,17200.0,13710.0,20630.0,2080.0,1040.0,11160.0,3340.0,3850.0,1340.0,1850.0,5020.0,900.0,19060.0,6170.0,7440.0,4180.0,1450.0,14340.0,540.0,2280.0,2610.0,970.0,12010.0,1650.0,11460.0,15090.0,730.0,6150.0,3320.0,2450.0,14580.0,830.0,4300.0,240.0,10930.0,57020.0,6680.0,1320.0,17000.0,14360.0,3380.0,4680.0,170.0,280.0,880.0,40.0
Geographic Information Systems Technicians,confer with users to analyze configure or troubleshoot applications,Collaborate with others to resolve information technology issues.,Coordinate with others to resolve problems.,"Communicating with Supervisors, Peers, or Subordinates","Confer with users to analyze, configure, or troubleshoot applications.",geographic information systems technicians,15-1199.05,Miscellaneous Computer Occupations,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0039391279748267,2026-02-12,0.8666946153846153,3.67,85.55,E0,E2,116580.0,106330.0,105960.0,105240.0,86940.0,134440.0,139580.0,127720.0,137470.0,156590.0,105370.0,104610.0,120100.0,98700.0,99360.0,93540.0,107340.0,103380.0,89420.0,77000.0,107990.0,144680.0,109590.0,105680.0,91750.0,86940.0,101040.0,81970.0,92480.0,100220.0,91720.0,108310.0,127090.0,116990.0,104850.0,78330.0,109780.0,102520.0,97350.0,107230.0,102210.0,112260.0,105370.0,76470.0,111530.0,97470.0,111530.0,139030.0,128940.0,107140.0,88130.0,94520.0,76770.0,60470.0,96180.0,62195.71428571428,2630.0,710.0,5510.0,1120.0,80150.0,11800.0,3100.0,860.0,17200.0,13710.0,20630.0,2080.0,1040.0,11160.0,3340.0,3850.0,1340.0,1850.0,5020.0,900.0,19060.0,6170.0,7440.0,4180.0,1450.0,14340.0,540.0,2280.0,2610.0,970.0,12010.0,1650.0,11460.0,15090.0,730.0,6150.0,3320.0,2450.0,14580.0,830.0,4300.0,240.0,10930.0,57020.0,6680.0,1320.0,17000.0,14360.0,3380.0,4680.0,170.0,280.0,880.0,40.0
Database Architects,design database applications such as interfaces data transfer mechanisms global temporary tables data partitions and functionbased indexes to enable efficient access of the generic database structure,Create databases to store electronic data.,Design databases.,Thinking Creatively,"Design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,4.52711496746204,0.0806040033378576,2026-02-12,0.8635415384615384,4.1,100.0,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,demonstrate database technical functionality such as performance security and reliability,Assess database performance.,"Evaluate the characteristics, usefulness, or performance of products or technologies.","Judging the Qualities of Things, Services, or People","Demonstrate database technical functionality, such as performance, security and reliability.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,3.268115942028986,0.0649386762354524,2026-02-12,0.2271061538461538,3.76,100.0,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,identify evaluate and recommend hardware or software technologies to achieve desired database performance,Evaluate utility of software or hardware technologies.,"Evaluate the characteristics, usefulness, or performance of products or technologies.","Judging the Qualities of Things, Services, or People","Identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,3.851162790697674,0.0386149164919115,2026-02-12,0.4705199999999999,3.67,100.0,E0,E2,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,identify evaluate and recommend hardware or software technologies to achieve desired database performance,Provide recommendations to others about computer hardware.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,"Identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,3.851162790697674,0.0386149164919115,2026-02-12,0.4705199999999999,3.67,100.0,E0,E2,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,plan and install upgrades of database management system software to enhance database performance,Create databases to store electronic data.,Design databases.,Thinking Creatively,Plan and install upgrades of database management system software to enhance database performance.,database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0063685015131588,2026-02-12,0.095576923076923,3.7,95.24,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,plan and install upgrades of database management system software to enhance database performance,Install computer software.,"Set up computer systems, networks, or other information systems.",Interacting With Computers,Plan and install upgrades of database management system software to enhance database performance.,database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0063685015131588,2026-02-12,0.095576923076923,3.7,95.24,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,develop or maintain archived procedures procedural codes or queries for applications,Develop procedures for data management.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,"Develop or maintain archived procedures, procedural codes, or queries for applications.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0070301972411879,2026-02-12,0.4778846153846154,3.25,95.24,E1,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,document and communicate database schemas using accepted notations,Document design or development procedures.,"Document technical designs, procedures, or activities.",Documenting/Recording Information,"Document and communicate database schemas, using accepted notations.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,4.131221719457013,0.0587524078356746,2026-02-12,0.3135876923076923,3.95,100.0,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,document and communicate database schemas using accepted notations,Communicate project information to others.,Communicate with others about specifications or project details.,"Communicating with Supervisors, Peers, or Subordinates","Document and communicate database schemas, using accepted notations.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,4.131221719457013,0.0587524078356746,2026-02-12,0.3135876923076923,3.95,100.0,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,collaborate with system architects software architects design analysts and others to understand business or industry requirements,Collaborate with others to determine design specifications or details.,Communicate with others about specifications or project details.,"Communicating with Supervisors, Peers, or Subordinates","Collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,3.675585284280937,0.0936189362315741,2026-02-12,0.8087076923076923,4.48,100.0,E2,E2,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Database Architects,provide technical support to junior staff or clients,Provide technical support for software maintenance or use.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,Provide technical support to junior staff or clients.,database architects,15-1199.06,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.0060840693539611,2026-02-12,0.8044230769230769,3.21,95.24,E1,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Data Warehousing Specialists,design implement or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors according to customer requirements,Develop procedures for data management.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,"Design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",data warehousing specialists,15-1199.07,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,5.0,0.00833514869146,2026-02-12,0.2650838461538461,3.86,95.65,E1,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
Data Warehousing Specialists,design and implement warehouse database structures,Create databases to store electronic data.,Design databases.,Thinking Creatively,Design and implement warehouse database structures.,data warehousing specialists,15-1199.07,Database and Network Administrators and Architects,Computer Occupations,Computer and Mathematical Occupations,False,4.652777777777778,0.015489187643495,2026-02-12,0.319366923076923,4.09,100.0,E2,E1,139500.0,105450.0,112500.0,156100.0,104070.0,170160.0,154560.0,144460.0,147800.0,150010.0,138320.0,139500.0,134040.0,121380.0,142500.0,132830.0,124040.0,129990.0,125400.0,139500.0,133120.0,132940.0,161650.0,131000.0,133050.0,98420.0,110570.0,109990.0,134320.0,140200.0,139990.0,120790.0,117950.0,141350.0,134630.0,109430.0,132910.0,110110.0,138250.0,139500.0,140320.0,130000.0,136540.0,115170.0,151370.0,131740.0,139500.0,160360.0,128760.0,139500.0,137810.0,139500.0,139500.0,95620.0,139500.0,22380.0,270.0,70.0,1200.0,360.0,6210.0,1950.0,1140.0,69.0,790.0,1810.0,2590.0,60.0,260.0,1590.0,500.0,240.0,360.0,350.0,277.0,190.0,1370.0,2690.0,1390.0,1240.0,100.0,1410.0,73.0,610.0,420.0,120.0,3090.0,120.0,3850.0,4070.0,60.0,1820.0,860.0,730.0,2840.0,160.0,1160.0,40.0,650.0,8270.0,630.0,43.0,5260.0,2990.0,120.0,520.0,160.0,10.0,60.0,5.0
