title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
Microbiologists,isolate and maintain cultures of bacteria or other microorganisms in prescribed or developed media controlling moisture aeration temperature and nutrition,"Cultivate micro-organisms for study, testing, or medical preparations.",Prepare specimens or materials for testing.,Handling and Moving Objects,"Isolate and maintain cultures of bacteria or other microorganisms in prescribed or developed media, controlling moisture, aeration, temperature, and nutrition.",microbiologists,19-1022.00,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",True,3.973646589261909,0.0013343408868752,2025-11-13,3.3264107692307694,4.59,100.0,87330.0,55600.0,76900.0,87330.0,60710.0,107380.0,69010.0,82080.0,75720.0,87330.0,74220.0,97090.0,65000.0,60450.0,74350.0,80110.0,76490.0,62470.0,62900.0,87330.0,94920.0,101060.0,126260.0,70610.0,85340.0,75590.0,68630.0,88770.0,72950.0,72380.0,86380.0,82070.0,87330.0,85850.0,82170.0,61420.0,75940.0,87330.0,89220.0,71010.0,87330.0,57690.0,77730.0,71140.0,62720.0,67780.0,87330.0,88080.0,77130.0,87330.0,63470.0,87330.0,87330.0,57570.0,87330.0,19760.0,90.0,40.0,90.0,140.0,2510.0,370.0,290.0,180.0,90.0,300.0,990.0,60.0,60.0,840.0,230.0,160.0,160.0,80.0,243.0,60.0,2040.0,2110.0,340.0,430.0,40.0,130.0,110.0,70.0,50.0,170.0,1080.0,110.0,1090.0,1320.0,40.0,530.0,215.0,160.0,780.0,63.0,90.0,130.0,190.0,690.0,140.0,39.0,160.0,350.0,89.0,690.0,35.0,8.0,170.0,4.0
Microbiologists,isolate and maintain cultures of bacteria or other microorganisms in prescribed or developed media controlling moisture aeration temperature and nutrition,Prepare biological samples for testing or analysis.,Prepare specimens or materials for testing.,Handling and Moving Objects,"Isolate and maintain cultures of bacteria or other microorganisms in prescribed or developed media, controlling moisture, aeration, temperature, and nutrition.",microbiologists,19-1022.00,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",True,3.973646589261909,0.0013343408868752,2025-11-13,3.3264107692307694,4.59,100.0,87330.0,55600.0,76900.0,87330.0,60710.0,107380.0,69010.0,82080.0,75720.0,87330.0,74220.0,97090.0,65000.0,60450.0,74350.0,80110.0,76490.0,62470.0,62900.0,87330.0,94920.0,101060.0,126260.0,70610.0,85340.0,75590.0,68630.0,88770.0,72950.0,72380.0,86380.0,82070.0,87330.0,85850.0,82170.0,61420.0,75940.0,87330.0,89220.0,71010.0,87330.0,57690.0,77730.0,71140.0,62720.0,67780.0,87330.0,88080.0,77130.0,87330.0,63470.0,87330.0,87330.0,57570.0,87330.0,19760.0,90.0,40.0,90.0,140.0,2510.0,370.0,290.0,180.0,90.0,300.0,990.0,60.0,60.0,840.0,230.0,160.0,160.0,80.0,243.0,60.0,2040.0,2110.0,340.0,430.0,40.0,130.0,110.0,70.0,50.0,170.0,1080.0,110.0,1090.0,1320.0,40.0,530.0,215.0,160.0,780.0,63.0,90.0,130.0,190.0,690.0,140.0,39.0,160.0,350.0,89.0,690.0,35.0,8.0,170.0,4.0
Microbiologists,conduct chemical analyses of substances such as acids alcohols and enzymes,Analyze chemical compounds or substances.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,"Conduct chemical analyses of substances such as acids, alcohols, and enzymes.",microbiologists,19-1022.00,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",True,5.0,0.0054273826489165,2025-11-13,1.2458226923076925,3.33,81.82,87330.0,55600.0,76900.0,87330.0,60710.0,107380.0,69010.0,82080.0,75720.0,87330.0,74220.0,97090.0,65000.0,60450.0,74350.0,80110.0,76490.0,62470.0,62900.0,87330.0,94920.0,101060.0,126260.0,70610.0,85340.0,75590.0,68630.0,88770.0,72950.0,72380.0,86380.0,82070.0,87330.0,85850.0,82170.0,61420.0,75940.0,87330.0,89220.0,71010.0,87330.0,57690.0,77730.0,71140.0,62720.0,67780.0,87330.0,88080.0,77130.0,87330.0,63470.0,87330.0,87330.0,57570.0,87330.0,19760.0,90.0,40.0,90.0,140.0,2510.0,370.0,290.0,180.0,90.0,300.0,990.0,60.0,60.0,840.0,230.0,160.0,160.0,80.0,243.0,60.0,2040.0,2110.0,340.0,430.0,40.0,130.0,110.0,70.0,50.0,170.0,1080.0,110.0,1090.0,1320.0,40.0,530.0,215.0,160.0,780.0,63.0,90.0,130.0,190.0,690.0,140.0,39.0,160.0,350.0,89.0,690.0,35.0,8.0,170.0,4.0
Electrical Engineering Technicians,write engineering specifications to clarify design details or functional criteria of experimental electronics units,Document technical design details.,"Document technical designs, procedures, or activities.",Documenting/Recording Information,Write engineering specifications to clarify design details or functional criteria of experimental electronics units.,electrical engineering technicians,17-3023.03,"Engineering Technologists and Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,5.0,0.0062958950626155,2025-11-13,0.4183435966117216,3.7700971568114414,86.11270451770451,77180.0,78520.0,89030.0,78760.0,70340.0,84530.0,75740.0,79820.0,61060.0,102500.0,66630.0,75000.0,86810.0,76810.0,76520.0,62540.0,74140.0,73060.0,72610.0,81350.0,84140.0,98660.0,78660.0,69310.0,77110.0,80410.0,84530.0,75910.0,63630.0,84530.0,69830.0,84530.0,82570.0,77550.0,71670.0,74670.0,71770.0,82220.0,77390.0,67200.0,94910.0,68310.0,58860.0,62050.0,69720.0,65830.0,67900.0,84530.0,84530.0,84530.0,67290.0,86820.0,77180.0,42510.0,77180.0,16648.0,1401.0,208.0,1695.0,294.0,8950.0,927.0,919.0,101.0,108.0,3764.0,1544.0,424.0,488.0,1516.0,1415.0,625.0,517.0,733.0,790.0,172.0,1494.0,2837.0,1803.0,862.0,481.0,833.0,101.0,417.0,769.0,503.0,1264.0,769.0,3067.0,1465.0,101.0,1458.0,991.0,1666.0,2593.0,208.0,1350.0,165.0,1566.0,5861.0,855.0,266.0,2895.0,1717.0,251.0,1250.0,115.0,6.0,575.0,4.0
Electrical Engineering Technicians,identify solutions to onsite technical design problems involving electrical systems equipment,Resolve operational performance problems.,Resolve personnel or operational problems.,Resolving Conflicts and Negotiating with Others,Identify solutions to on-site technical design problems involving electrical systems equipment.,electrical engineering technicians,17-3023.03,"Engineering Technologists and Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,False,2.6,0.0067861634662528,2025-11-13,0.3861972802197802,3.9957142857142856,88.27428571428571,77180.0,78520.0,89030.0,78760.0,70340.0,84530.0,75740.0,79820.0,61060.0,102500.0,66630.0,75000.0,86810.0,76810.0,76520.0,62540.0,74140.0,73060.0,72610.0,81350.0,84140.0,98660.0,78660.0,69310.0,77110.0,80410.0,84530.0,75910.0,63630.0,84530.0,69830.0,84530.0,82570.0,77550.0,71670.0,74670.0,71770.0,82220.0,77390.0,67200.0,94910.0,68310.0,58860.0,62050.0,69720.0,65830.0,67900.0,84530.0,84530.0,84530.0,67290.0,86820.0,77180.0,42510.0,77180.0,16648.0,1401.0,208.0,1695.0,294.0,8950.0,927.0,919.0,101.0,108.0,3764.0,1544.0,424.0,488.0,1516.0,1415.0,625.0,517.0,733.0,790.0,172.0,1494.0,2837.0,1803.0,862.0,481.0,833.0,101.0,417.0,769.0,503.0,1264.0,769.0,3067.0,1465.0,101.0,1458.0,991.0,1666.0,2593.0,208.0,1350.0,165.0,1566.0,5861.0,855.0,266.0,2895.0,1717.0,251.0,1250.0,115.0,6.0,575.0,4.0
Fire-Prevention and Protection Engineers,develop training materials and conduct training sessions on fire protection,Teach safety standards or environmental compliance methods.,Teach safety procedures or standards to others.,Training and Teaching Others,Develop training materials and conduct training sessions on fire protection.,fireprevention and protection engineers,17-2111.02,"Industrial Engineers, Including Health and Safety",Engineers,Architecture and Engineering Occupations,False,2.551596150192129,0.0004984873317597,2025-11-13,0.1298446153846154,3.54,100.0,109660.0,106130.0,101720.0,109790.0,86970.0,125410.0,112140.0,95160.0,117250.0,135810.0,99340.0,105440.0,74410.0,96090.0,108530.0,97630.0,121520.0,105010.0,98200.0,111190.0,91480.0,106310.0,131500.0,96930.0,113460.0,87230.0,73840.0,82900.0,104010.0,95840.0,109660.0,112330.0,86880.0,119030.0,94070.0,109660.0,117080.0,99490.0,128760.0,109660.0,109660.0,92150.0,109660.0,115190.0,123020.0,102980.0,109660.0,101680.0,121730.0,93440.0,84250.0,109660.0,76590.0,109660.0,109660.0,7845.0,372.0,16.0,122.0,101.0,2034.0,169.0,155.0,34.0,88.0,730.0,304.0,54.0,189.0,101.0,162.0,122.0,88.0,223.0,270.0,61.0,338.0,392.0,878.0,196.0,101.0,155.0,41.0,74.0,108.0,34.0,378.0,291.0,1081.0,385.0,22.0,257.0,541.0,101.0,939.0,34.0,223.0,23.0,223.0,2149.0,162.0,16.0,243.0,399.0,142.0,324.0,14.0,27.0,27.0,2.0
Energy Engineers,analyze interpret or create graphical representations of energy data using engineering software,Create models of engineering designs or methods.,"Develop models of systems, processes, or products.",Thinking Creatively,"Analyze, interpret, or create graphical representations of energy data, using engineering software.",energy engineers,17-2199.03,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,False,4.883597883597883,0.0509045326231335,2025-11-13,1.0239257692307693,3.95,86.36,117750.0,146480.0,132410.0,110160.0,75000.0,128830.0,125330.0,119220.0,85530.0,167270.0,103920.0,115790.0,120330.0,131390.0,109380.0,106040.0,100200.0,69210.0,89650.0,95550.0,114610.0,135990.0,132020.0,103800.0,116660.0,112100.0,93020.0,87130.0,76910.0,101660.0,118630.0,131960.0,142520.0,113380.0,106960.0,88100.0,113880.0,111230.0,125920.0,103580.0,131830.0,117980.0,82970.0,97990.0,115950.0,113290.0,110640.0,142110.0,125080.0,103400.0,107400.0,139010.0,89440.0,58710.0,117750.0,25125.0,3370.0,280.0,2660.0,580.0,26500.0,2610.0,1620.0,130.0,2640.0,9120.0,3970.0,920.0,590.0,3010.0,1980.0,1220.0,770.0,560.0,7630.0,700.0,6670.0,2930.0,6630.0,1380.0,560.0,1280.0,280.0,330.0,770.0,580.0,3910.0,1720.0,5020.0,4230.0,270.0,5970.0,1060.0,2540.0,4710.0,390.0,1430.0,220.0,4610.0,9900.0,1520.0,360.0,5980.0,3150.0,610.0,760.0,190.0,80.0,400.0,6.0
Nuclear Engineers,prepare environmental impact statements reports or presentations for regulatory or other agencies,Prepare technical or operational reports.,Present research or technical information.,Documenting/Recording Information,"Prepare environmental impact statements, reports, or presentations for regulatory or other agencies.",nuclear engineers,17-2161.00,Nuclear Engineers,Engineers,Architecture and Engineering Occupations,False,4.0,0.0007309274047661,2025-11-13,0.0529126923076923,4.05,100.0,127520.0,144410.0,127520.0,127520.0,127520.0,167660.0,127520.0,127520.0,127520.0,189800.0,129230.0,129820.0,127520.0,130210.0,130160.0,127520.0,127520.0,127520.0,127520.0,127520.0,120700.0,150340.0,141520.0,137890.0,150260.0,127520.0,126010.0,127520.0,149280.0,127520.0,127520.0,127520.0,140070.0,159290.0,128150.0,127520.0,122820.0,127520.0,127520.0,134580.0,127520.0,107880.0,127520.0,127520.0,100000.0,127520.0,127520.0,108740.0,125130.0,127520.0,93080.0,127520.0,127520.0,127520.0,127520.0,14740.0,270.0,30.0,304.0,122.0,870.0,275.0,160.0,45.0,240.0,140.0,140.0,59.0,720.0,950.0,303.0,148.0,136.0,30.0,182.0,350.0,140.0,120.0,180.0,190.0,110.0,130.0,48.0,96.0,145.0,65.0,404.0,1160.0,160.0,520.0,40.0,120.0,161.0,187.0,480.0,47.0,1280.0,43.0,480.0,1470.0,162.0,29.0,1300.0,1370.0,67.0,278.0,26.0,6.0,89.0,3.0
Biochemical Engineers,develop statistical models or simulations of biochemical production using statistical or modeling software,Create models of engineering designs or methods.,"Develop models of systems, processes, or products.",Thinking Creatively,"Develop statistical models or simulations of biochemical production, using statistical or modeling software.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,5.0,0.0033481406561916,2025-11-13,0.2931755384615384,3.338,79.71000000000001,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,read current scientific or trade literature to stay abreast of scientific industrial or technological advances,Update technical knowledge.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,"Read current scientific or trade literature to stay abreast of scientific, industrial, or technological advances.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,5.0,0.0134691486323913,2025-11-13,0.57528,3.87,100.0,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,develop methodologies for transferring procedures or biological processes from laboratories to commercialscale manufacturing production,Develop technical methods or processes.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,Develop methodologies for transferring procedures or biological processes from laboratories to commercial-scale manufacturing production.,biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,3.0782248886910555,0.0014552041132981,2025-11-13,0.0792307692307692,3.55,86.96,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,design or conduct followup experimentation based on generated data to meet established process objectives,Research engineering aspects of biological or chemical processes.,Research technology designs or applications.,Getting Information,"Design or conduct follow-up experimentation, based on generated data, to meet established process objectives.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,True,1.9426997457828208,0.0015784461465582,2025-11-13,0.7038061538461537,3.73,95.65,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,prepare technical reports data summary documents or research articles for scientific publication regulatory submissions or patent applications,Prepare technical reports for internal use.,Present research or technical information.,Documenting/Recording Information,"Prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,5.0,0.0288847492704764,2025-11-13,0.7401765384615384,4.26,100.0,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,prepare technical reports data summary documents or research articles for scientific publication regulatory submissions or patent applications,"Prepare contracts, disclosures, or applications.","Prepare documentation for contracts, applications, or permits.",Documenting/Recording Information,"Prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,5.0,0.0288847492704764,2025-11-13,0.7401765384615384,4.26,100.0,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,maintain databases of experiment characteristics or results,Maintain operational records or records systems.,Maintain operational records.,Documenting/Recording Information,Maintain databases of experiment characteristics or results.,biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,5.0,0.0006813959259296,2025-11-13,0.7109103846153846,3.91,100.0,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,devise scalable recovery purification or fermentation processes for producing proteins or other biological substances for human or animal therapeutic use food production or processing biofuels or effluent treatment,Develop technical methods or processes.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,"Devise scalable recovery, purification, or fermentation processes for producing proteins or other biological substances for human or animal therapeutic use, food production or processing, biofuels, or effluent treatment.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,False,4.673784370731907,0.0011945648488205,2025-11-13,0.2931755384615384,3.338,79.71000000000001,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
Biochemical Engineers,modify or control biological systems to replace augment or sustain chemical or mechanical processes,Research engineering aspects of biological or chemical processes.,Research technology designs or applications.,Getting Information,"Modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",biochemical engineers,17-2199.01,Bioengineers and Biomedical Engineers,Engineers,Architecture and Engineering Occupations,True,4.925323794889012,0.0032629531813773,2025-11-13,0.2931755384615384,3.338,79.71000000000001,106950.0,106950.0,106950.0,121680.0,106950.0,125700.0,106690.0,100590.0,106950.0,101620.0,99980.0,101710.0,106950.0,106950.0,83730.0,105750.0,91760.0,109140.0,101420.0,106950.0,106950.0,105650.0,107720.0,103810.0,124760.0,106950.0,77550.0,94700.0,72590.0,90640.0,106950.0,115080.0,116560.0,117180.0,107070.0,97520.0,117960.0,117250.0,129020.0,97900.0,107970.0,96350.0,106950.0,103020.0,97160.0,86140.0,106950.0,103170.0,125010.0,106950.0,129440.0,106950.0,106950.0,106950.0,106950.0,10930.0,147.0,23.0,410.0,91.0,2900.0,460.0,190.0,34.0,90.0,670.0,520.0,44.0,59.0,427.0,970.0,70.0,80.0,80.0,135.0,45.0,540.0,3920.0,320.0,720.0,82.0,210.0,40.0,90.0,40.0,140.0,490.0,61.0,920.0,640.0,70.0,1470.0,90.0,90.0,690.0,35.0,80.0,32.0,260.0,1750.0,400.0,21.0,500.0,970.0,49.0,220.0,20.0,4.0,66.0,2.0
